pdf_filename,pdf_title_guess,used_ocr,match_rank,match_score,paperId,excel_title
1553374.1553429.pdf,Learning with Structured Sparsity,False,2,73.07692307692308,ccb1bafdae68c635cbd30d49fda7dbf88a3ce1b6,Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data
1553374.1553429.pdf,Learning with Structured Sparsity,False,3,65.82278481012659,5ae20e0bdfddc1888148e0fcde88d937e96318d2,Learning structural SVMs with latent variables
1553374.1553429.pdf,Learning with Structured Sparsity,False,4,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
1553374.1553429.pdf,Learning with Structured Sparsity,False,5,58.53658536585366,a22ac183c8b37824e32cae970db170b861a13438,Learning diverse rankings with multi-armed bandits
NIPS-2009-replicated-softmax-an-undirected-topic-model-Paper.pdf,Replicated Softmax: an Undirected Topic Model,False,1,100.0,b32de117302258dd29919435cd001a8bcdfee3b3,Replicated Softmax: an Undirected Topic Model
NIPS-2009-replicated-softmax-an-undirected-topic-model-Paper.pdf,Replicated Softmax: an Undirected Topic Model,False,2,47.05882352941177,1c71771c701aadfd72c5866170a9f5d71464bb88,Unified Language Model Pre-training for Natural Language Understanding and Generation
NIPS-2009-replicated-softmax-an-undirected-topic-model-Paper.pdf,Replicated Softmax: an Undirected Topic Model,False,3,45.833333333333336,08d0ea90b53aba0008d25811268fe46562cfb38c,On the quantitative analysis of deep belief networks
NIPS-2009-replicated-softmax-an-undirected-topic-model-Paper.pdf,Replicated Softmax: an Undirected Topic Model,False,4,45.56962025316456,2f041bde7e1968427b09ce428116b21152c7e715,Evaluation methods for topic models
NIPS-2009-replicated-softmax-an-undirected-topic-model-Paper.pdf,Replicated Softmax: an Undirected Topic Model,False,5,43.13725490196079,1e826f01d02a8d514b8a687932d228781243496e,An accelerated gradient method for trace norm minimization
NIPS-2008-deflation-methods-for-sparse-pca-Paper.pdf,Deﬂation Methods for Sparse PCA,False,1,96.7741935483871,cc97aae9c1bc35e01a737aa4bf5fa4677505ec44,Deflation Methods for Sparse PCA
NIPS-2008-deflation-methods-for-sparse-pca-Paper.pdf,Deﬂation Methods for Sparse PCA,False,2,64.61538461538461,2f041bde7e1968427b09ce428116b21152c7e715,Evaluation methods for topic models
NIPS-2008-deflation-methods-for-sparse-pca-Paper.pdf,Deﬂation Methods for Sparse PCA,False,3,58.064516129032256,77e379fd57ea44638fc628623e383eccada82689,Kernel Methods for Deep Learning
NIPS-2008-deflation-methods-for-sparse-pca-Paper.pdf,Deﬂation Methods for Sparse PCA,False,4,53.65853658536585,6b4ca249b3b28d3fee65f69714440c08d42cee64,Which Training Methods for GANs do actually Converge?
NIPS-2008-deflation-methods-for-sparse-pca-Paper.pdf,Deﬂation Methods for Sparse PCA,False,5,51.351351351351354,cf80cc34528273d8fbe17783efe802a6509e1562,Online dictionary learning for sparse coding
NeurIPS-2019-cross-lingual-language-model-pretraining-Paper.pdf,Cross-lingual Language Model Pretraining,False,1,100.0,ec4eba83f6b3266d9ae7cabb2b2cb1518f727edc,Cross-lingual Language Model Pretraining
NeurIPS-2019-cross-lingual-language-model-pretraining-Paper.pdf,Cross-lingual Language Model Pretraining,False,2,80.0,1c71771c701aadfd72c5866170a9f5d71464bb88,Unified Language Model Pre-training for Natural Language Understanding and Generation
NeurIPS-2019-cross-lingual-language-model-pretraining-Paper.pdf,Cross-lingual Language Model Pretraining,False,3,67.79661016949152,145b8b5d99a2beba6029418ca043585b90138d12,MASS: Masked Sequence to Sequence Pre-training for Language Generation
NeurIPS-2019-cross-lingual-language-model-pretraining-Paper.pdf,Cross-lingual Language Model Pretraining,False,4,67.79661016949152,e0c6abdbdecf04ffac65c440da77fb9d66bb474c,XLNet: Generalized Autoregressive Pretraining for Language Understanding
NeurIPS-2019-cross-lingual-language-model-pretraining-Paper.pdf,Cross-lingual Language Model Pretraining,False,5,60.714285714285715,aa5741c74b7fac10680c1cfbdd49d9ffb5751a68,Using Pre-Training Can Improve Model Robustness and Uncertainty
NeurIPS-2018-hierarchical-graph-representation-learning-with-differentiable-pooling-Paper.pdf,Hierarchical Graph Representation Learning with Differentiable Pooling,False,1,100.0,d18b48f77eb5c517a6d2c1fa434d2952a1b0a825,Hierarchical Graph Representation Learning with Differentiable Pooling
NeurIPS-2018-hierarchical-graph-representation-learning-with-differentiable-pooling-Paper.pdf,Hierarchical Graph Representation Learning with Differentiable Pooling,False,2,62.18487394957983,39b7007e6f3dd0744833f292f07ed77973503bfd,Data-Efficient Hierarchical Reinforcement Learning
NeurIPS-2018-hierarchical-graph-representation-learning-with-differentiable-pooling-Paper.pdf,Hierarchical Graph Representation Learning with Differentiable Pooling,False,3,60.8187134502924,1e80f755bcbf10479afd2338cec05211fdbd325c,Convolutional deep belief networks for scalable unsupervised learning of hierarchical representations
NeurIPS-2018-hierarchical-graph-representation-learning-with-differentiable-pooling-Paper.pdf,Hierarchical Graph Representation Learning with Differentiable Pooling,False,4,60.13986013986014,cd10a147c94ecba92c8a400aa0fd04f912b4900c,Exploring Large Feature Spaces with Hierarchical Multiple Kernel Learning
NeurIPS-2018-hierarchical-graph-representation-learning-with-differentiable-pooling-Paper.pdf,Hierarchical Graph Representation Learning with Differentiable Pooling,False,5,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
NeurIPS-2019-superglue-a-stickier-benchmark-for-general-purpose-language-understanding-systems-Paper.pdf,SuperGLUE: A Stickier Benchmark for General-Purpose Language Understanding Systems,False,1,100.0,d9f6ada77448664b71128bb19df15765336974a6,SuperGLUE: A Stickier Benchmark for General-Purpose Language Understanding Systems
NeurIPS-2019-superglue-a-stickier-benchmark-for-general-purpose-language-understanding-systems-Paper.pdf,SuperGLUE: A Stickier Benchmark for General-Purpose Language Understanding Systems,False,2,63.57615894039735,e0c6abdbdecf04ffac65c440da77fb9d66bb474c,XLNet: Generalized Autoregressive Pretraining for Language Understanding
NeurIPS-2019-superglue-a-stickier-benchmark-for-general-purpose-language-understanding-systems-Paper.pdf,SuperGLUE: A Stickier Benchmark for General-Purpose Language Understanding Systems,False,3,61.935483870967744,1c71771c701aadfd72c5866170a9f5d71464bb88,Unified Language Model Pre-training for Natural Language Understanding and Generation
NeurIPS-2019-superglue-a-stickier-benchmark-for-general-purpose-language-understanding-systems-Paper.pdf,SuperGLUE: A Stickier Benchmark for General-Purpose Language Understanding Systems,False,4,53.23741007194245,145b8b5d99a2beba6029418ca043585b90138d12,MASS: Masked Sequence to Sequence Pre-training for Language Generation
NeurIPS-2019-superglue-a-stickier-benchmark-for-general-purpose-language-understanding-systems-Paper.pdf,SuperGLUE: A Stickier Benchmark for General-Purpose Language Understanding Systems,False,5,49.29577464788732,daf8cd0f2c159d022477914bfacee9ff6da70c8b,Adversarial Training and Robustness for Multiple Perturbations
Adversarial Logit Pairing (1).pdf,arXiv:1808.06601v2 [cs.CV] 3 Dec 2018,False,1,28.94736842105263,b32de117302258dd29919435cd001a8bcdfee3b3,Replicated Softmax: an Undirected Topic Model
Adversarial Logit Pairing (1).pdf,arXiv:1808.06601v2 [cs.CV] 3 Dec 2018,False,2,26.829268292682926,800683edc4b24f61c985c025bab02e34ebff293b,Nonrigid Structure from Motion in Trajectory Space
Adversarial Logit Pairing (1).pdf,arXiv:1808.06601v2 [cs.CV] 3 Dec 2018,False,3,26.37362637362638,6e4fd9b4b2b673c981cda528d8039a221ad35225,NAS-Bench-101: Towards Reproducible Neural Architecture Search
Adversarial Logit Pairing (1).pdf,arXiv:1808.06601v2 [cs.CV] 3 Dec 2018,False,4,26.086956521739125,a188d2ac0d10bdd4d4a04c92cdc76523e11c155c,Privacy-preserving logistic regression
Adversarial Logit Pairing (1).pdf,arXiv:1808.06601v2 [cs.CV] 3 Dec 2018,False,5,25.714285714285708,3137bc367c61c0e507a5e3c1f8caeb26f292d79f,Measuring Invariances in Deep Networks
arora18b.pdf,Stronger Generalization Bounds for Deep Nets via a Compression Approach,False,1,100.0,a9022d8ffb5e417458fba9a280f90c1b08cb6c73,Stronger generalization bounds for deep nets via a compression approach
arora18b.pdf,Stronger Generalization Bounds for Deep Nets via a Compression Approach,False,2,62.4203821656051,4b5744dd44a0026c6f386d5cb21b795499d5efb7,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks
arora18b.pdf,Stronger Generalization Bounds for Deep Nets via a Compression Approach,False,3,57.77777777777778,7a84a692327534fd227fa1e07fcb3816b633c591,Neural Tangent Kernel: Convergence and Generalization in Neural Networks
arora18b.pdf,Stronger Generalization Bounds for Deep Nets via a Compression Approach,False,4,56.71641791044776,42ec3db12a2e4628885451b13035c2e975220a25,A Convergence Theory for Deep Learning via Over-Parameterization
arora18b.pdf,Stronger Generalization Bounds for Deep Nets via a Compression Approach,False,5,52.8,804fb9542f4f56e264dd2df57c255a9a2011c00f,Adversarially Robust Generalization Requires More Data
1390156.1390255.pdf,Learning Diverse Rankings with Multi-Armed Bandits,False,1,100.0,a22ac183c8b37824e32cae970db170b861a13438,Learning diverse rankings with multi-armed bandits
1390156.1390255.pdf,Learning Diverse Rankings with Multi-Armed Bandits,False,2,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
1390156.1390255.pdf,Learning Diverse Rankings with Multi-Armed Bandits,False,3,58.53658536585366,ceb3eff13951d80813103172355820bc9493f172,Learning with structured sparsity
1390156.1390255.pdf,Learning Diverse Rankings with Multi-Armed Bandits,False,4,56.8421052631579,5ae20e0bdfddc1888148e0fcde88d937e96318d2,Learning structural SVMs with latent variables
1390156.1390255.pdf,Learning Diverse Rankings with Multi-Armed Bandits,False,5,53.84615384615385,4c746fb88a4b141ec3bca06504e800bf392ce170,Listwise approach to learning to rank: theory and algorithm
NeurIPS-2018-learning-overparameterized-neural-networks-via-stochastic-gradient-descent-on-structured-data-Paper.pdf,Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data,False,1,100.0,ccb1bafdae68c635cbd30d49fda7dbf88a3ce1b6,Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data
NeurIPS-2018-learning-overparameterized-neural-networks-via-stochastic-gradient-descent-on-structured-data-Paper.pdf,Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data,False,2,73.07692307692308,ceb3eff13951d80813103172355820bc9493f172,Learning with structured sparsity
NeurIPS-2018-learning-overparameterized-neural-networks-via-stochastic-gradient-descent-on-structured-data-Paper.pdf,Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data,False,3,69.56521739130434,03e7e8663c69e691be6b6403b1eb1bbf593d31f2,Gradient Descent Finds Global Minima of Deep Neural Networks
NeurIPS-2018-learning-overparameterized-neural-networks-via-stochastic-gradient-descent-on-structured-data-Paper.pdf,Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data,False,4,68.15642458100558,4b5744dd44a0026c6f386d5cb21b795499d5efb7,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks
NeurIPS-2018-learning-overparameterized-neural-networks-via-stochastic-gradient-descent-on-structured-data-Paper.pdf,Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data,False,5,67.40331491712706,611fe6e34df07ea1b2104899e49642b4531b53e9,"Learning and Generalization in Overparameterized Neural Networks, Going Beyond Two Layers"
NeurIPS-2019-unlabeled-data-improves-adversarial-robustness-Paper.pdf,Unlabeled Data Improves Adversarial Robustness,False,1,100.0,b3f1aa12dde233aaf543bb9ccb27213c494e0fd5,Unlabeled Data Improves Adversarial Robustness
NeurIPS-2019-unlabeled-data-improves-adversarial-robustness-Paper.pdf,Unlabeled Data Improves Adversarial Robustness,False,2,64.70588235294117,daf8cd0f2c159d022477914bfacee9ff6da70c8b,Adversarial Training and Robustness for Multiple Perturbations
NeurIPS-2019-unlabeled-data-improves-adversarial-robustness-Paper.pdf,Unlabeled Data Improves Adversarial Robustness,False,3,64.70588235294117,f7f73185e3975bb62a3c42b2ba6bd4db57fee8ed,Certified Adversarial Robustness via Randomized Smoothing
NeurIPS-2019-unlabeled-data-improves-adversarial-robustness-Paper.pdf,Unlabeled Data Improves Adversarial Robustness,False,4,61.111111111111114,f2c5c3cfe1675dd9239121f1f09069438f047aea,Adversarial Logit Pairing
NeurIPS-2019-unlabeled-data-improves-adversarial-robustness-Paper.pdf,Unlabeled Data Improves Adversarial Robustness,False,5,58.0,804fb9542f4f56e264dd2df57c255a9a2011c00f,Adversarially Robust Generalization Requires More Data
NeurIPS-2019-defending-against-neural-fake-news-Paper.pdf,Defending Against Neural Fake News,False,1,100.0,ad7129af0644dbcafa9aa2f111cb76526ea444a1,Defending Against Neural Fake News
NeurIPS-2019-defending-against-neural-fake-news-Paper.pdf,Defending Against Neural Fake News,False,2,49.438202247191015,1029daa28aa772e441470e61bdd610c222e92932,On Exact Computation with an Infinitely Wide Neural Net
NeurIPS-2019-defending-against-neural-fake-news-Paper.pdf,Defending Against Neural Fake News,False,3,48.97959183673469,7a84a692327534fd227fa1e07fcb3816b633c591,Neural Tangent Kernel: Convergence and Generalization in Neural Networks
NeurIPS-2019-defending-against-neural-fake-news-Paper.pdf,Defending Against Neural Fake News,False,4,48.93617021276596,03e7e8663c69e691be6b6403b1eb1bbf593d31f2,Gradient Descent Finds Global Minima of Deep Neural Networks
NeurIPS-2019-defending-against-neural-fake-news-Paper.pdf,Defending Against Neural Fake News,False,5,47.36842105263158,9f9fc406c76255fec51a6196ce167c0ff1d1efc0,Wide Neural Networks of Any Depth Evolve as Linear Models Under Gradient Descent
1390156.1390224.pdf,Classiﬁcation using Discriminative Restricted Boltzmann Machines,False,1,98.4375,a53da9916b87fa295837617c16ef2ca6462cafb8,Classification using discriminative restricted Boltzmann machines
1390156.1390224.pdf,Classiﬁcation using Discriminative Restricted Boltzmann Machines,False,2,71.42857142857143,73d6a26f407db77506959fdf3f7b853e44f3844a,Training restricted Boltzmann machines using approximations to the likelihood gradient
1390156.1390224.pdf,Classiﬁcation using Discriminative Restricted Boltzmann Machines,False,3,61.40350877192982,0228810a988f6b8f06337e14f564e2fd3f6e1056,The Recurrent Temporal Restricted Boltzmann Machine
1390156.1390224.pdf,Classiﬁcation using Discriminative Restricted Boltzmann Machines,False,4,52.55474452554745,5262fe8369992259be27165ccd09d1d31c7a4def,Bayesian probabilistic matrix factorization using Markov chain Monte Carlo
1390156.1390224.pdf,Classiﬁcation using Discriminative Restricted Boltzmann Machines,False,5,52.42718446601942,7af09246bae1d2d9abada79f441ba25858c69ef9,Confidence-weighted linear classification
NeurIPS-2019-wide-neural-networks-of-any-depth-evolve-as-linear-models-under-gradient-descent-Paper.pdf,Wide Neural Networks of Any Depth Evolve as Linear Models Under Gradient Descent,False,1,100.0,9f9fc406c76255fec51a6196ce167c0ff1d1efc0,Wide Neural Networks of Any Depth Evolve as Linear Models Under Gradient Descent
NeurIPS-2019-wide-neural-networks-of-any-depth-evolve-as-linear-models-under-gradient-descent-Paper.pdf,Wide Neural Networks of Any Depth Evolve as Linear Models Under Gradient Descent,False,2,73.6842105263158,03e7e8663c69e691be6b6403b1eb1bbf593d31f2,Gradient Descent Finds Global Minima of Deep Neural Networks
NeurIPS-2019-wide-neural-networks-of-any-depth-evolve-as-linear-models-under-gradient-descent-Paper.pdf,Wide Neural Networks of Any Depth Evolve as Linear Models Under Gradient Descent,False,3,69.87951807228916,4b5744dd44a0026c6f386d5cb21b795499d5efb7,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks
NeurIPS-2019-wide-neural-networks-of-any-depth-evolve-as-linear-models-under-gradient-descent-Paper.pdf,Wide Neural Networks of Any Depth Evolve as Linear Models Under Gradient Descent,False,4,60.115606936416185,ccb1bafdae68c635cbd30d49fda7dbf88a3ce1b6,Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data
NeurIPS-2019-wide-neural-networks-of-any-depth-evolve-as-linear-models-under-gradient-descent-Paper.pdf,Wide Neural Networks of Any Depth Evolve as Linear Models Under Gradient Descent,False,5,55.55555555555556,7a84a692327534fd227fa1e07fcb3816b633c591,Neural Tangent Kernel: Convergence and Generalization in Neural Networks
cohen19c.pdf,Certiﬁed Adversarial Robustness via Randomized Smoothing,False,1,98.21428571428571,f7f73185e3975bb62a3c42b2ba6bd4db57fee8ed,Certified Adversarial Robustness via Randomized Smoothing
cohen19c.pdf,Certiﬁed Adversarial Robustness via Randomized Smoothing,False,2,64.70588235294117,b3f1aa12dde233aaf543bb9ccb27213c494e0fd5,Unlabeled Data Improves Adversarial Robustness
cohen19c.pdf,Certiﬁed Adversarial Robustness via Randomized Smoothing,False,3,61.53846153846154,daf8cd0f2c159d022477914bfacee9ff6da70c8b,Adversarial Training and Robustness for Multiple Perturbations
cohen19c.pdf,Certiﬁed Adversarial Robustness via Randomized Smoothing,False,4,61.111111111111114,f2c5c3cfe1675dd9239121f1f09069438f047aea,Adversarial Logit Pairing
cohen19c.pdf,Certiﬁed Adversarial Robustness via Randomized Smoothing,False,5,55.0,c92be891c5f8f0f60b6de206364f9a744612d1e8,Adversarial Training for Free!
NIPS-2008-clustered-multi-task-learning-a-convex-formulation-Paper.pdf,Clustered Multi-Task Learning: a Convex Formulation,False,1,100.0,9491bcc1e54b52bea617283f7f716cf009068bce,Clustered Multi-Task Learning: A Convex Formulation
NIPS-2008-clustered-multi-task-learning-a-convex-formulation-Paper.pdf,Clustered Multi-Task Learning: a Convex Formulation,False,2,60.60606060606061,00bbfde6af97ce5efcf86b3401d265d42a95603d,Feature hashing for large scale multitask learning
NIPS-2008-clustered-multi-task-learning-a-convex-formulation-Paper.pdf,Clustered Multi-Task Learning: a Convex Formulation,False,3,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
NIPS-2008-clustered-multi-task-learning-a-convex-formulation-Paper.pdf,Clustered Multi-Task Learning: a Convex Formulation,False,4,57.971014492753625,57458bc1cffe5caa45a885af986d70f723f406b4,A unified architecture for natural language processing:deep neural networks with multitask learning
NIPS-2008-clustered-multi-task-learning-a-convex-formulation-Paper.pdf,Clustered Multi-Task Learning: a Convex Formulation,False,5,55.357142857142854,42ec3db12a2e4628885451b13035c2e975220a25,A Convergence Theory for Deep Learning via Over-Parameterization
NIPS-2008-translated-learning-transfer-learning-across-different-feature-spaces-Paper.pdf,Translated Learning: Transfer Learning across Different Feature Spaces,False,1,100.0,a9ba0f45b97b3c5c261efb52d5e33490b60cbe10,Translated Learning: Transfer Learning across Different Feature Spaces
NIPS-2008-translated-learning-transfer-learning-across-different-feature-spaces-Paper.pdf,Translated Learning: Transfer Learning across Different Feature Spaces,False,2,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
NIPS-2008-translated-learning-transfer-learning-across-different-feature-spaces-Paper.pdf,Translated Learning: Transfer Learning across Different Feature Spaces,False,3,58.18181818181818,00bbfde6af97ce5efcf86b3401d265d42a95603d,Feature hashing for large scale multitask learning
NIPS-2008-translated-learning-transfer-learning-across-different-feature-spaces-Paper.pdf,Translated Learning: Transfer Learning across Different Feature Spaces,False,4,57.142857142857146,cd10a147c94ecba92c8a400aa0fd04f912b4900c,Exploring Large Feature Spaces with Hierarchical Multiple Kernel Learning
NIPS-2008-translated-learning-transfer-learning-across-different-feature-spaces-Paper.pdf,Translated Learning: Transfer Learning across Different Feature Spaces,False,5,51.37614678899082,3263ff3c16220322a3989d4f8bde16a53d9b8d45,Online Metric Learning and Fast Similarity Search
hendrycks19a.pdf,Using Pre-Training Can Improve Model Robustness and Uncertainty,False,1,100.0,aa5741c74b7fac10680c1cfbdd49d9ffb5751a68,Using Pre-Training Can Improve Model Robustness and Uncertainty
hendrycks19a.pdf,Using Pre-Training Can Improve Model Robustness and Uncertainty,False,2,60.714285714285715,ec4eba83f6b3266d9ae7cabb2b2cb1518f727edc,Cross-lingual Language Model Pretraining
hendrycks19a.pdf,Using Pre-Training Can Improve Model Robustness and Uncertainty,False,3,59.67741935483871,daf8cd0f2c159d022477914bfacee9ff6da70c8b,Adversarial Training and Robustness for Multiple Perturbations
hendrycks19a.pdf,Using Pre-Training Can Improve Model Robustness and Uncertainty,False,4,58.394160583941606,1c71771c701aadfd72c5866170a9f5d71464bb88,Unified Language Model Pre-training for Natural Language Understanding and Generation
hendrycks19a.pdf,Using Pre-Training Can Improve Model Robustness and Uncertainty,False,5,51.968503937007874,6c405d4b5dc41a86be05acd59c06ed19daf01d14,Theoretically Principled Trade-off between Robustness and Accuracy
Copy of Neural Ordinary Differential Equations.pdf,Neural Ordinary Differential Equations,False,1,100.0,449310e3538b08b43227d660227dfd2875c3c3c1,Neural Ordinary Differential Equations
Copy of Neural Ordinary Differential Equations.pdf,Neural Ordinary Differential Equations,False,2,48.97959183673469,03e7e8663c69e691be6b6403b1eb1bbf593d31f2,Gradient Descent Finds Global Minima of Deep Neural Networks
Copy of Neural Ordinary Differential Equations.pdf,Neural Ordinary Differential Equations,False,3,48.97959183673469,a9ba0f45b97b3c5c261efb52d5e33490b60cbe10,Translated Learning: Transfer Learning across Different Feature Spaces
Copy of Neural Ordinary Differential Equations.pdf,Neural Ordinary Differential Equations,False,4,47.22222222222222,ad7129af0644dbcafa9aa2f111cb76526ea444a1,Defending Against Neural Fake News
Copy of Neural Ordinary Differential Equations.pdf,Neural Ordinary Differential Equations,False,5,46.0,daf8cd0f2c159d022477914bfacee9ff6da70c8b,Adversarial Training and Robustness for Multiple Perturbations
1390156.1390294.pdf,Extracting and Composing Robust Features with Denoising Autoencoders,False,1,100.0,843959ffdccf31c6694d135fad07425924f785b1,Extracting and composing robust features with denoising autoencoders
1390156.1390294.pdf,Extracting and Composing Robust Features with Denoising Autoencoders,False,2,56.06060606060606,f53936c03fb089cc159c551081124aae8a32ec1a,Isolating Sources of Disentanglement in Variational Autoencoders
1390156.1390294.pdf,Extracting and Composing Robust Features with Denoising Autoencoders,False,3,51.798561151079134,a9022d8ffb5e417458fba9a280f90c1b08cb6c73,Stronger generalization bounds for deep nets via a compression approach
1390156.1390294.pdf,Extracting and Composing Robust Features with Denoising Autoencoders,False,4,49.681528662420384,44b3b3bb40a9055eccdf86ea1702f6ae8b38934c,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication
1390156.1390294.pdf,Extracting and Composing Robust Features with Denoising Autoencoders,False,5,49.23076923076923,daf8cd0f2c159d022477914bfacee9ff6da70c8b,Adversarial Training and Robustness for Multiple Perturbations
Copy of cohen19c.pdf,Certiﬁed Adversarial Robustness via Randomized Smoothing,False,1,98.21428571428571,f7f73185e3975bb62a3c42b2ba6bd4db57fee8ed,Certified Adversarial Robustness via Randomized Smoothing
Copy of cohen19c.pdf,Certiﬁed Adversarial Robustness via Randomized Smoothing,False,2,64.70588235294117,b3f1aa12dde233aaf543bb9ccb27213c494e0fd5,Unlabeled Data Improves Adversarial Robustness
Copy of cohen19c.pdf,Certiﬁed Adversarial Robustness via Randomized Smoothing,False,3,61.53846153846154,daf8cd0f2c159d022477914bfacee9ff6da70c8b,Adversarial Training and Robustness for Multiple Perturbations
Copy of cohen19c.pdf,Certiﬁed Adversarial Robustness via Randomized Smoothing,False,4,61.111111111111114,f2c5c3cfe1675dd9239121f1f09069438f047aea,Adversarial Logit Pairing
Copy of cohen19c.pdf,Certiﬁed Adversarial Robustness via Randomized Smoothing,False,5,55.0,c92be891c5f8f0f60b6de206364f9a744612d1e8,Adversarial Training for Free!
NIPS-2008-domain-adaptation-with-multiple-sources-Paper.pdf,Domain Adaptation with Multiple Sources,False,1,100.0,99990944b8516536f4ff2e5af6d9ea1c5993c0bd,Domain Adaptation with Multiple Sources
NIPS-2008-domain-adaptation-with-multiple-sources-Paper.pdf,Domain Adaptation with Multiple Sources,False,2,52.27272727272727,a22ac183c8b37824e32cae970db170b861a13438,Learning diverse rankings with multi-armed bandits
NIPS-2008-domain-adaptation-with-multiple-sources-Paper.pdf,Domain Adaptation with Multiple Sources,False,3,51.48514851485149,daf8cd0f2c159d022477914bfacee9ff6da70c8b,Adversarial Training and Robustness for Multiple Perturbations
NIPS-2008-domain-adaptation-with-multiple-sources-Paper.pdf,Domain Adaptation with Multiple Sources,False,4,51.06382978723404,1029daa28aa772e441470e61bdd610c222e92932,On Exact Computation with an Infinitely Wide Neural Net
NIPS-2008-domain-adaptation-with-multiple-sources-Paper.pdf,Domain Adaptation with Multiple Sources,False,5,50.0,b3f83e8416010e9c3a705a0b6390d268e5ddf5c0,Black-box Adversarial Attacks with Limited Queries and Information
NIPS-2008-privacy-preserving-logistic-regression-Paper.pdf,Privacy-preserving logistic regression,False,1,100.0,a188d2ac0d10bdd4d4a04c92cdc76523e11c155c,Privacy-preserving logistic regression
NIPS-2008-privacy-preserving-logistic-regression-Paper.pdf,Privacy-preserving logistic regression,False,2,47.16981132075472,2eacb358ba2c06a8706a58ed60c3a6a06d38fec0,Local Gaussian Process Regression for Real Time Online Model Learning
NIPS-2008-privacy-preserving-logistic-regression-Paper.pdf,Privacy-preserving logistic regression,False,3,45.333333333333336,3137bc367c61c0e507a5e3c1f8caeb26f292d79f,Measuring Invariances in Deep Networks
NIPS-2008-privacy-preserving-logistic-regression-Paper.pdf,Privacy-preserving logistic regression,False,4,44.0,e337c5e4c23999c36f64bcb33ebe6b284e1bcbf1,Large-scale deep unsupervised learning using graphics processors
NIPS-2008-privacy-preserving-logistic-regression-Paper.pdf,Privacy-preserving logistic regression,False,5,43.47826086956522,0728914a1dba0417bf2847548aa15711f3f8d4e8,Multi-view clustering via canonical correlation analysis
ilyas18a.pdf,Black-box Adversarial Attacks with Limited Queries and Information,False,1,100.0,b3f83e8416010e9c3a705a0b6390d268e5ddf5c0,Black-box Adversarial Attacks with Limited Queries and Information
ilyas18a.pdf,Black-box Adversarial Attacks with Limited Queries and Information,False,2,61.111111111111114,f2c5c3cfe1675dd9239121f1f09069438f047aea,Adversarial Logit Pairing
ilyas18a.pdf,Black-box Adversarial Attacks with Limited Queries and Information,False,3,58.8235294117647,804fb9542f4f56e264dd2df57c255a9a2011c00f,Adversarially Robust Generalization Requires More Data
ilyas18a.pdf,Black-box Adversarial Attacks with Limited Queries and Information,False,4,55.0,c92be891c5f8f0f60b6de206364f9a744612d1e8,Adversarial Training for Free!
ilyas18a.pdf,Black-box Adversarial Attacks with Limited Queries and Information,False,5,50.39370078740158,daf8cd0f2c159d022477914bfacee9ff6da70c8b,Adversarial Training and Robustness for Multiple Perturbations
Copy of Decentralized Stochastic Optimization and Gossip Algorithms.pdf,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication,False,1,100.0,44b3b3bb40a9055eccdf86ea1702f6ae8b38934c,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication
Copy of Decentralized Stochastic Optimization and Gossip Algorithms.pdf,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication,False,2,51.30890052356021,14558cb69319eed0d5bfc5648aafcd09d882f443,Fine-Grained Analysis of Optimization and Generalization for Overparameterized Two-Layer Neural Networks
Copy of Decentralized Stochastic Optimization and Gossip Algorithms.pdf,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication,False,3,49.681528662420384,843959ffdccf31c6694d135fad07425924f785b1,Extracting and composing robust features with denoising autoencoders
Copy of Decentralized Stochastic Optimization and Gossip Algorithms.pdf,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication,False,4,49.18032786885246,811df72e210e20de99719539505da54762a11c6d,Soft Actor-Critic: Off-Policy Maximum Entropy Deep Reinforcement Learning with a Stochastic Actor
Copy of Decentralized Stochastic Optimization and Gossip Algorithms.pdf,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication,False,5,49.142857142857146,4b5744dd44a0026c6f386d5cb21b795499d5efb7,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks
